// single phase coef Number:=32,    upsample factor:=320,     downsample factor:=441
32, 320,441,0,    
    8,  -30, -203, -206,  216,  146, -497,  130,  775, -881, -607, 2148, -885,-3777, 7772,19913,11579,-2503,-2230, 2149,   70,-1207,  556,  418, -508,   -9,  287, -133, -239,  -59,    8,    2,
    8,  -30, -202, -207,  214,  148, -497,  126,  777, -876, -616, 2145, -867,-3788, 7719,19904,11630,-2479,-2248, 2146,   80,-1211,  552,  422, -508,  -11,  288, -132, -240,  -60,    8,    2,
    8,  -30, -202, -207,  213,  149, -496,  122,  779, -870, -624, 2142, -848,-3799, 7667,19895,11681,-2455,-2265, 2143,   90,-1214,  548,  426, -507,  -13,  289, -131, -240,  -60,    8,    2,
    8,  -29, -201, -208,  212,  151, -495,  118,  781, -865, -632, 2139, -829,-3809, 7614,19886,11732,-2430,-2283, 2140,  101,-1217,  544,  429, -507,  -16,  289, -129, -241,  -61,    8,    2,
    8,  -29, -201, -209,  211,  153, -494,  114,  783, -859, -640, 2136, -811,-3820, 7562,19876,11782,-2406,-2300, 2137,  111,-1220,  540,  433, -506,  -18,  290, -128, -241,  -61,    8,    2,
    8,  -29, -200, -210,  209,  155, -493,  110,  785, -853, -648, 2133, -792,-3830, 7510,19866,11833,-2381,-2318, 2133,  121,-1223,  535,  437, -505,  -20,  291, -127, -241,  -62,    8,    2,
    8,  -28, -199, -210,  208,  157, -492,  106,  786, -848, -656, 2130, -774,-3840, 7457,19856,11883,-2356,-2335, 2130,  131,-1226,  531,  441, -505,  -23,  291, -126, -242,  -62,    8,    2,
    8,  -28, -199, -211,  207,  158, -492,  102,  788, -842, -664, 2127, -755,-3850, 7405,19845,11934,-2331,-2353, 2126,  142,-1229,  527,  444, -504,  -25,  292, -125, -242,  -63,    8,    2,
    8,  -28, -198, -212,  206,  160, -491,   98,  790, -837, -671, 2123, -737,-3859, 7352,19834,11984,-2306,-2370, 2123,  152,-1232,  523,  448, -504,  -27,  293, -123, -243,  -63,    8,    2,
    8,  -27, -198, -213,  204,  162, -490,   94,  791, -831, -679, 2120, -719,-3869, 7300,19823,12035,-2280,-2388, 2119,  162,-1235,  518,  452, -503,  -30,  293, -122, -243,  -64,    8,    2,
    8,  -27, -197, -213,  203,  164, -489,   90,  793, -825, -687, 2116, -700,-3878, 7248,19812,12085,-2255,-2405, 2115,  172,-1238,  514,  455, -502,  -32,  294, -121, -243,  -64,    8,    2,
